laptop_name,brand_name,hard_disc_size,disc-tech,RAM,screen_size,CPU,price_in_₸
 Lenovo ThinkBook 15 Gen 4,Lenovo,1024,SSD,16,15.6,Core i7-1255U 1.2 ГГц,626800.0
 Gigabyte G5 GD,Gigabyte,512,SSD,16,15.6,Core i5-11400H 2.7 ГГц,626800.0
 Dell G3 3590,Dell,512,SSD,8,15.6,Core i5-9300H 2.4 ГГц,627000.0
 Acer Nitro 5 AN515-46-R7XU,Acer,512,SSD,16,15.6,Ryzen 5-6600H 3.3 ГГц,627308.0
 MSI Bravo 15 B5DD-268XKZ,MSI,512,SSD,16,15.6,Ryzen 7-5800H 3.2 ГГц,628100.0
 Lenovo ThinkBook 14 G2 ITL,Lenovo,512,SSD,8,14.0,Core i5-1135G7 2.4 Ггц,628600.0
 HP EliteBook 830 G8,HP,256,SSD,16,13.3,Core i5-1135G7 2.4 ГГц,628700.0
 Dell Vostro 5625,Dell,512,SSD,16,16.0,Ryzen 7-5825U 2.0 ГГц,629130.0
 HP Gaming Pavilion 15-ec2084ur,HP,512,SSD,16,15.6,Ryzen 5-5600H 3.3 ГГц,629990.0
 HP Victus 16-e0139ur,HP,512,SSD,8,16.1,Ryzen 5-5600H 3.3 ГГц,629990.0
 HP Victus 15-fa0027ci,HP,512,SSD,16,15.6,Core i7-12700H 2.3 ГГц,629990.0
 Asus Vivobook S 16X S5602ZA,Asus,512,SSD,16,16.0,Core i5-12500H 2.5 ГГц,630799.0
 Dell Vostro 5630,Dell,512,SSD,16,16.0,Core i7-1360P 2.2 ГГц,633730.0
 HP ProBook 450 G9,HP,512,SSD,16,15.6,Core i7-1255U 1.7 ГГц,634585.0
 Acer Nitro 5 AN517-54,Acer,256,SSD,8,17.3,Core i5-11400H 2.7 ГГц,634818.0
 Lenovo LOQ 15IRX9,Lenovo,1024,SSD,16,15.6,Core i5-13450HX 2.4 ГГц,635420.0
 HP ProBook 450 G9,HP,512,SSD,8,15.6,Core i5-1235U 1.3 ГГц,635800.0
 Asus Vivobook S 16 Flip TP3604VA,Asus,512,SSD,16,16.0,Core i5-13500H 2.6 ГГц,636635.0
 Lenovo Thinkpad T14 Gen1,Lenovo,256,SSD,8,14.0,Ryzen 5 PRO-4650U 2.1 ГГц,637500.0
 Lenovo ThinkPad P52,Lenovo,500,SSD,16,15.6,Core i7-8850H 2.6 ГГц,637900.0
 Dell Latitude 3520,Dell,512,SSD,8,15.6,Core i5-1145G7 2.6 ГГц,637900.0
 HP ProBook 440 G9,HP,512,SSD,8,14.0,Core i7-1255U 4.7 ГГц,638000.0
 Lenovo LOQ 15APH8,Lenovo,512,SSD,16,15.6,Ryzen 5-7640HS 4.3 ГГц,638664.0
 Dell Latitude 5520,Dell,256,SSD,8,15.6,Core i5-1135G7 2.4 ГГц,639058.0
 Lenovo IdeaPad 5 Pro 16IHU6,Lenovo,512,SSD,8,16.0,Core i5-11300H 3.1 ГГц,640000.0
 MSI GF63 Thin 10SC 512 GB,MSI,512,SSD,8,15.6,Core i7 10750H 2600 МГц,640000.0
  Lenovo Yoga 920-13IKB 13.9'' FHD,Lenovo,256,SSD,8,13.9,Intel Core i5 8250U,640000.0
 MSI GF63 Thin 10SC,MSI,512,SSD,8,15.6,Core i5 10300H 2.5 ГГц,644100.0
 MSI Katana GF76 12UE,MSI,512,SSD,16,17.3,Core i7-12700H 2.3 ГГц,644389.0
 Lenovo ThinkPad T14 Gen 3,Lenovo,256,SSD,8,14.0,Core i5-1235U 1.3 ГГц,644444.0
 MSI Bravo 15 B5DD,MSI,512,SSD,16,15.6,Ryzen 7-5800H 3.2 ГГц,644617.0
 HP ProBook 440 G8,HP,512,SSD,16,14.0,Core i7-1165G7 2.8 ГГц,645200.0
 HP Probook 470 G5 2XY85EA#ACB,HP,1000,HDD+SSD,8,17.3,Core i5 8250U 1.6 ГГц,645200.0
 HP EliteBook 850 G8,HP,512,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,645600.0
 Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,512,SSD,16,15.6,Ryzen 5- 5600H 3.3 ГГц,646100.0
 Dell Latitude 3510,Dell,512,SSD,8,15.6,Core i5-10310U 1.7 ГГц,647800.0
 HP Envy 13-ba1046ur,HP,512,SSD,8,13.3,Core-i5-1135G7 2.4 ГГц,648900.0
 HP 470 G8,HP,1024,SSD,16,17.3,Core i5-1135G7 2.4 ГГц,648900.0
 HP ProBook 450 G10,HP,1024,SSD,16,15.6,Core i7-1355U 1.7 ГГц,649688.0
 Dell Latitude 3540,Dell,512,SSD,16,15.6,Core i5-1335U 1.3 ГГц,649830.0
 HP EliteBook 850 G8,HP,256,SSD,8,15.6,Core i5-1135G7 2.4 ГГц,649900.0
 Lenovo ThinkPad L14 Gen 3,Lenovo,512,SSD,8,14.0,Core i5-1235U 1.3 ГГц,649925.0
 HP EliteBook 840 G9,HP,512,SSD,8,14.0,Core i5-1235U 1.3 ГГц,650700.0
 HP Victus 16-e0044ur,HP,512,SSD,16,16.1,Ryzen 5-5600H 3.3 ГГц,650990.0
 HP Victus 16-e0111ur,HP,512,SSD,16,16.1,Ryzen 5 5600H 3.3 ГГц,650990.0
 Acer Nitro 5 AN517-54,Acer,512,SSD,8,17.3,Core i5-11400H 2.7 ГГц,651160.0
 MSI GF63 Thin 11UD-1029XKZ,MSI,512,SSD,8,15.6,Core i5-11400H 2.2 ГГц,651600.0
 Lenovo ThinkPad E14 Gen 4,Lenovo,256,SSD,8,14.0,Core i5-1235U 1.3 ГГц,652500.0
 Dell Inspiron 5501,Dell,1000,HDD,12,15.0,"Core i7-1065G7 - 1,3 ГГц",653200.0
 Lenovo ThinkPad L490,Lenovo,256,SSD,8,14.0,Core i5 8265U 1.6 ГГц,653200.0
 HP EliteBook 860 G9,HP,512,SSD,8,16.0,Core i5-1235U 1.3 ГГц,653427.0
 Asus ExpertBook B5 B5402CBA,Asus,512,SSD,8,14.0,Core i5-1240P 1.7 ГГц,653740.0
 Dell Vostro 5390,Dell,256,SSD,8,13.3,Core i7 8565U 1.8 ГГц,654800.0
 HP ZBook 17 G5,HP,512,SSD,32,15.0,"Core i7-8850H 2,6 ГГц",654900.0
 Asus TUF Gaming F15 FX506HCB,Asus,512,SSD,16,15.6,Core i5-11400H 2.7 ГГц,654986.0
 Asus Vivobook Pro 15 M6500XU-LP078,Asus,1024,SSD,16,15.6,Ryzen 9-7940HS 4.0 ГГц,655206.0
 Asus TUF Dash F15 FX517ZE,Asus,512,SSD,16,15.6,Core i5-12450H 2.0 ГГц,655278.0
 Lenovo LOQ 15IRH8,Lenovo,512,SSD,16,15.6,Core i7-13620H 2.4 ГГц,655596.0
 Dell Latitude 3510,Dell,256,SSD,8,15.6,Core i7 10510U 1.8 ГГц,655900.0
 Gigabyte 9RC45KC0MCE1U1RU501,Gigabyte,512,SSD,16,15.6,10500H,657700.0
 MSI GF65 Thin 10SDR,MSI,512,SSD,8,15.6,Core i5 10300H 2.5 ГГц,660000.0
 MSI Katana GF66 11UD,MSI,512,SSD,16,15.6,Core i5-11400H 2.7 ГГц,660490.0
 MSI Stealth 17M A12UE,MSI,1024,SSD,16,17.3,Core i7-1280P 1.8 ГГц,660589.0
 Acer NX.C5WER.003,Acer,512,SSD,16,15.0,Core i7 10750H,660600.0
 Dell G3-3579 210-AOVS_51,Dell,1000,HDD+SSD,8,15.6,Core i5 8300H 2.3 ГГц,661100.0
 HP 470 G9,HP,512,SSD,16,17.3,Core i7-1255U 1.7 ГГц,661238.0
 HP ProBook 450 G8,HP,512,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,662400.0
 Lenovo ThinkPad T14 Gen 3,Lenovo,256,SSD,8,15.6,Core i5-1235U 1.3 ГГц,662499.0
 Lenovo LOQ 15APH8,Lenovo,512,SSD,16,15.6,Ryzen 7-7840HS 3.8 ГГц,663275.0
 MSI Katana GF66 11UC,MSI,512,SSD,8,15.6,Core i7-11800H 2.3 ГГц,663986.0
 Asus VivoBook X571LH,Asus,512,SSD,16,15.6,Core i7-10870H 2.2 ГГц,665290.0
 HP Omen 16-c0042ur,HP,1024,SSD,16,16.1,Ryzen 9-5900HX 3.3 ГГц,667759.0
 Lenovo LOQ 15IRX9,Lenovo,1024,SSD,16,15.6,Core i7-13650HX 3.6 ГГц,670660.0
 HP Pavilion Plus 14-eh0001ci,HP,512,SSD,16,13.0,Core i7-1255U 1.7 ГГц,671990.0
 HP EliteBook 840 G9,HP,256,SSD,16,14.0,Core i5-1235U 1.3 ГГц,673500.0
 Dell Latitude 7275,Dell,128,SSD,8,12.5,Core-m5-6Y57 2.8 ГГц,674000.0
 MSI GF65 Thin 10SDR i310300H,MSI,512,SSD,8,15.6,i3-10300H 3700,674000.0
 MSI GF65 Thin 10SDR 512 GB,MSI,512,SSD,8,15.6,Core i7 10750H 2600 МГц,674000.0
 Lenovo LOQ 16APH8,Lenovo,512,SSD,16,16.0,Ryzen 7-7840HS 3.8 ГГц,674143.0
 Asus Vivobook S 15 K5504VA,Asus,1024,SSD,16,15.6,Core i7-13700H 2.4 ГГц,674338.0
 Asus TUF Gaming A15 FA507NV,Asus,512,SSD,16,15.6,Ryzen 7-7735HS 3.2 ГГц,675527.0
 Dell Latitude 5590 210-ANMI_N051L,Dell,500,HDD,8,15.6,Core i5 8350U 1.7 ГГц,677000.0
 Dell Latitude 5490 210-ANMF,Dell,256,SSD,8,14.0,Core i5 8250U 1.6 ГГц,677000.0
 HP EliteBook 850 G8,HP,256,SSD,8,15.6,Core i5-1135G7 2.4 ГГц,677500.0
 Dell Latitude 3520,Dell,512,SSD,8,15.6,Core i7-1165G7 2.8 ГГц,678000.0
 Dell G15 5510,Dell,512,SSD,8,15.6,Core i5-10500H 2.4 ГГц,678000.0
 Dell G15 5510,Dell,512,SSD,16,15.6,Core i5-10500H 2.4 ГГц,678000.0
 HP EliteBook 830 G9  ,HP,256,SSD,8,13.3,Core i5-1235U 1.3 ГГц,679400.0
 HP EliteBook 840 G9 ,HP,512,SSD,8,14.0,Core i5-1235U 1.3 ГГц,679400.0
 Lenovo IdeaPad 3 16IAH7,Lenovo,1024,SSD,16,16.0,Core i7-12700H 3.5 ГГц,680500.0
 Lenovo ThinkBook 14 Gen 6,Lenovo,512,SSD,16,14.0,Core i7-13700H 2.4 ГГц,680875.0
 HP EliteBook 860 G9,HP,512,SSD,16,16.0,Core i7-1255U 1.7 ГГц,681450.0
 Lenovo ThinkBook 14 G4 IAP,Lenovo,512,SSD,16,14.0,Core i5-1240P 1.7 ГГц,681900.0
 Lenovo Yoga 7 15ITL5,Lenovo,1024,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,681900.0
 Asus TUF Gaming A16 AE FA617NS-N3003,Asus,1024,SSD,16,16.0,Ryzen 7-7735HS 3.2 ГГц,683635.0
 Lenovo Legion 5 17ACH6,Lenovo,512,SSD,16,17.3,Ryzen 7-5800H 3.2 ГГц,684100.0
 HP Victus 16-d0003ur,HP,512,SSD,8,16.1,Core i5-11400H 2.7 ГГц,684400.0
 Asus ExpertBook B9 B9400CE,Asus,512,SSD,8,14.0,Core i5-1135G7 2.4 ГГц,685105.0
 Asus TUF Dash F15 FX517ZE-HN050,Asus,512,SSD,16,15.6,Core i7-12650H 2.3 ГГц,685705.0
 Dell Latitude 3510,Dell,256,SSD,8,15.6,Core i7-10510U 1.8 ГГц,687100.0
 Asus TUF Gaming F15 FX506HM,Asus,512,SSD,16,15.6,Core i5-11400H 2.7 ГГц,687583.0
 HP EliteBook 830 G9,HP,512,SSD,16,13.3,Core i7-1255U 1.2 ГГц,690113.0
 HP Europe 250 G7,HP,512,SSD,16,15.6,Core i7 1065G7 1.3 ГГц,691000.0
 Dell Latitude 3540,Dell,512,SSD,16,15.6,Core i7-1355U 1.7 ГГц,691556.0
 Apple MacBook Air MGND3RU/A,Apple,256,SSD,8,13.3,M1 3.2ГГц,693000.0
" Apple MacBook Air 13,3 Silver",Apple,256,SSD,8,13.3,M1 3200 МГц,693000.0
 Lenovo ThinkPad T14 Gen 3,Lenovo,512,SSD,8,14.0,Core i5-1235U 1.3 ГГц,698750.0
 HP ZBook 17 G5,HP,512,SSD,32,15.0,"Core i7-8850H 2,6 ГГц",698900.0
 HP ProBook 650 G5,HP,256,SSD,8,15.6,Core i5 8365U 1.6 ГГц,699300.0
 Dell Vostro 5620,Dell,512,SSD,16,16.0,Core i7-1260P 2.1 ГГц,699729.0
 Lenovo IdeaPad 5 Pro 16ACH6,Lenovo,1024,SSD,32,16.0,Ryzen 9-5900HX 3.3 ГГц,699990.0
 HP Europe 850 G7,HP,256,SSD,8,15.6,Core i5 10210U 1.6 ГГц,700100.0
 HP Elitebook 850 G4,HP,500,HDD,4,15.6,Core i5 7300U 2.7 ГГц,701000.0
 Lenovo ThinkBook 13s G4 IAP,Lenovo,512,SSD,16,13.3,Core i5-1240P 1.7ГГц,702100.0
 Lenovo Ideapad Gaming 3 ,Lenovo,512,SSD,16,15.6,Ryzen 7-5800H 3.2 ГГц,702400.0
 HP EliteBook 840 G9,HP,256,SSD,8,14.0,Core i5-1235U 1.3 ГГц,703500.0
 MSI Alpha 15 B5EEK-090XKZ,MSI,512,SSD,8,15.6,Ryzen 5-5600H 3.3 ГГц,705100.0
 MSI Prestige 14Evo A11M-258XKZ,MSI,512,SSD,16,14.0,Intel Core i7-1185G7,705500.0
 Lenovo ThinkPad E14 Gen 4,Lenovo,512,SSD,16,14.0,Core i5-1235U 1.3 ГГц,706200.0
 Lenovo ThinkPad T16 Gen 1,Lenovo,256,SSD,8,16.0,Core i5-1235U 1.3 ГГц,707840.0
 Lenovo Legion 5 15ACH6H,Lenovo,512,SSD,16,15.6,Ryzen 5-5600H 3.3 ГГц,708600.0
 HP ProBook 430 G8,HP,256,SSD,8,13.3,Core i7-1165G7 2.8 ГГц,709300.0
 Dell Latitude 5520,Dell,256,SSD,8,15.6,Core i5-1135G7 2.4 ГГц,709400.0
 Lenovo Yoga Slim 7 Pro 16ARH7,Lenovo,512,SSD,16,16.0,Ryzen 5-6600HS 3.3 ГГц,709750.0
 Dell Latitude 5530,Dell,512,SSD,8,15.6,Core i5-1235U 1.3 ГГц,710100.0
 Lenovo Legion 5 15IMH6,Lenovo,512,SSD,16,15.6,Core i5-10500Н 2.5 ГГц,710800.0
 HP Victus 16-d1073ci,HP,512,SSD,16,16.1,Core i5-12500H 2.5 ГГц,711795.0
 Dell Latitude 5420,Dell,256,SSD,8,14.0,Core i5-1135G7 2.4 ГГц,712000.0
 HP EliteBook 850 G6 6XD79EA,HP,256,SSD,8,15.6,Core i5 8265U 1.6 ГГц,712000.0
 Lenovo Legion 5 15ACH6H,Lenovo,1024,SSD,16,15.6,Ryzen 5-5600H 3.3 ГГц,712200.0
 HP Victus 16-d1074ci,HP,512,SSD,16,16.1,Core i5-12500H 2.5 ГГц,713990.0
 MSI Katana GF66 11UD-460XKZ,MSI,512,SSD,16,15.6,Core i5-11400H 2.7 ГГц,715100.0
 Lenovo ThinkBook 13s-IML,Lenovo,512,SSD,16,13.3,Core i7 10510U 1.8 ГГц,715300.0
 Asus ExpertBook B5 B5602CBA-L20107X,Asus,512,SSD,8,16.0,Core i5-1240P 1.7 ГГц,716095.0
 Apple MacBook Air A2681 Midnight,Apple,256,SSD,8,13.6,M2,717658.0
 Apple MacBook Air A2681 Space Gray,Apple,256,SSD,8,13.6,M2,717658.0
 Lenovo ThinkPad T16 Gen 1,Lenovo,512,SSD,8,16.0,Core i5-1235U 1.3 ГГц,718480.0
 Lenovo ThinkBook 15 G2 ITL,Lenovo,512,SSD,8,15.6,Core i7-1165G7 2.8 ГГц,718500.0
 MSI GF63 Thin 10UC-449XKZ,MSI,512,HDD+SSD,8,15.6,Core i7-10750H-2.6,718500.0
  Lenovo Yoga S940-14IWL,Lenovo,512,SSD,8,14.0,Core i5-8265U,718500.0
 HP ENVY x360 Convert 15-eu0016ur,HP,1024,SSD,16,15.6,Ryzen 7 5700U 1.8 ГГц,718800.0
 Lenovo IdeaPad Gaming 3 15ACH6,Lenovo,512,SSD,16,15.6,Ryzen 5-5600H 3.3 ГГц,721400.0
 Colorful X15 XS 22-HC75B16512A-B-SA,Colorful,512,SSD,16,15.6,Core i7-12700H 2.3 ГГц,721500.0
 Dell Latitude 7330,Dell,512,SSD,8,13.3,Core i5-1235U 1.3 ГГц,723690.0
 Lenovo ThinkPad T16 Gen 1,Lenovo,256,SSD,8,16.0,Core i5-1235U 1.3 ГГц,724640.0
 Lenovo Legion 5 Pro,Lenovo,1024,SSD,16,15.6,Core i5-12500H 2.5 ГГц,724875.0
 HP EliteBook 830 G9,HP,256,SSD,8,13.3,Core i5-1235U 1.3 ГГц,724900.0
 MSI Katana 15 B13VEK-1496XKZ,MSI,1024,SSD,16,15.6,Core i7-13620H 2.4 ГГц,725265.0
 Lenovo Yoga 7 15ITL5,Lenovo,1024,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,725800.0
 HP ProBook 450 G8,HP,1024,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,728600.0
 Lenovo Thinkpad E15,Lenovo,512,SSD,16,15.6,Core i7-1165G7 1.80 ГГц,729100.0
 MSI Alpha 15 B5EEK,MSI,512,SSD,8,15.6,Ryzen 5-5600H 3.3 ГГц,730121.0
 MSI Alpha 15 B5EEK,MSI,512,SSD,8,15.6,Ryzen 5-5600H 3.3 ГГц,730121.0
 Asus ExpertBook B9 B9400CBA,Asus,512,SSD,8,14.0,Core i5-1235U 1.3 ГГц,730573.0
  Lenovo ThinkPad E14,Lenovo,512,SSD,8,14.0,Ryzen 5-5500U,731400.0
 Lenovo Legion 5 15ACH6H,Lenovo,512,SSD,16,15.6,Ryzen 5-5600H 3.3 ГГц,731500.0
 HP EliteBook 840 G8,HP,512,SSD,16,14.0,Core i7-1165G7 2.8 ГГц,732100.0
 Apple MacBook Air A2681 Silver,Apple,256,SSD,8,13.6,M2,734128.0
 HP Pavilion Plus 14-eh0000ci,HP,512,SSD,16,14.0,Core i7-1255U 1.7 ГГц,734990.0
 Lenovo ThinkBook 14 G4 IAP,Lenovo,1024,SSD,16,14.0,Core i7-1255U 3.2 ГГц,735750.0
 Apple MacBook Pro 15.1,Apple,500,SSD,32,13.3,Core i7-8950HK 2.9 ГГц,736900.0
 Dell Latitude 5430,Dell,512,SSD,16,14.0,Core i5-1235U 1.3 ГГц,736900.0
 Asus TUF Gaming F15 FX507ZV4-LP047,Asus,1024,SSD,16,15.6,Core i7-12700H 2.3 ГГц,737470.0
 HP ENVY 13-Ba1026ur,HP,512,SSD,16,13.3,Core i7-1165G7 2.8 ГГц,738100.0
 HP EliteBook 860 G9,HP,512,SSD,16,16.0,Core i7-1255U 1.7 ГГц,740700.0
 Apple MacBook Air MQD32RU/A,Apple,128,SSD,8,13.3,Intel Core i5 5350U,744700.0
 HP Spectre x360 14-ef2000ci,HP,1024,SSD,16,13.5,Core i5-1335U 1.3 ГГц,745490.0
 HP ProBook 650 G4 3MW45AW#ACB,HP,500,HDD,8,15.6,Core i5 8350U 1.7 ГГц,746800.0
 HP EliteBook 830 G8,HP,256,SSD,8,13.3,Core i7-1165G7 2.8 ГГц,747900.0
 HP EliteBook 840 G9  ,HP,256,SSD,8,14.0,Core i7-1255U 1.7 ГГц,750400.0
 Lenovo ThinkBook 15 G2 ITL,Lenovo,512,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,753400.0
 Asus ROG Strix G16 G614JU,Asus,512,SSD,16,16.0,Core i5-13450HX 2.4 ГГц,754538.0
 Dell Precision 7530,Dell,1000,SSD,16,15.6,Core i7-8750H 2.2 ГГц,758900.0
 HP EliteBook 830 G9,HP,512,SSD,16,13.3,Core i5-1235U 1.3 ГГц,761800.0
 HP ZBook 17 G5,HP,1000,SSD,64,15.0,"Core i7-8850H 2,6 ГГц",764900.0
 HP Spectre x360 14-ef2006ci,HP,1024,SSD,16,13.5,Core i5-1335U 1.3 ГГц,766490.0
 HP EliteBook 840 G8 ,HP,512,SSD,16,14.0,Core i5-1145G7 1.1 ГГц,768100.0
 Asus TUF Dash F15 FX517ZM-HN094,Asus,512,SSD,16,15.6,Core i5-12450H 2.0 ГГц,768242.0
 Dell G15 5511,Dell,512,SSD,16,15.6,Core i7-11800H 2.3 ГГц,769400.0
 Dell Latitude 5530,Dell,512,SSD,16,15.6,Core i5-1235U 1.3 ГГц,769900.0
 Asus Rog Strix G15 G513RM-LN428,Asus,512,SSD,16,15.6,Ryzen 7-6800H 3.2 ГГц,770004.0
 Lenovo ThinkBook 16 G4+ IAP,Lenovo,512,SSD,16,16.0,Core i5-12500H 2.5 ГГц,773750.0
 HP EliteBook 830 G8,HP,512,SSD,16,13.3,Core i5-1135G7 2.4 ГГц,774300.0
 HP ProBook 450 G8,HP,1024,SSD,32,15.6,Core i7-1165G7 2.8 ГГц,774400.0
 MSI GF65 Thin 10SDR,MSI,512,SSD,16,15.6,Core i7 10750H 2.6 ГГц,774600.0
 Dell Latitude 3520,Dell,512,SSD,8,15.6,Core i7-1165G7 2.8 ГГц,774700.0
 Lenovo ThinkPad T14 Gen 3,Lenovo,256,SSD,8,14.0,Core i5-1235U 1.3 ГГц,775800.0
 Asus TUF Gaming A15 FA506QM,Asus,1024,SSD,16,15.6,Ryzen 7-5800H 3.2 ГГц,775849.0
 HP Victus 16-d1039ci,HP,1024,SSD,16,16.1,Core i7-12700H 2.3 ГГц,776990.0
 Dell Latitude 5520 ,Dell,512,SSD,8,15.6,Core i5-1145G7 2.6 ГГц,777300.0
 HP EliteBook 840 G8,HP,512,SSD,16,14.0,Core i7-1165G7 2.8 ГГц,778000.0
 Dell Latitude 7330,Dell,512,SSD,16,13.3,Core i5-1235U 1.3 ГГц,780592.0
 Asus Vivobook Pro 16 K6602VU,Asus,512,SSD,16,16.0,Core i5-13500H 2.6 ГГц,781039.0
 Lenovo ThinkBook 15 Gen 2,Lenovo,512,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,782000.0
 Lenovo Thinkpad T15 Gen 2,Lenovo,256,SSD,8,15.6,Core i5-1135G7 2.4 ГГц,782000.0
 Dell XPS 13 ,Dell,256,SSD,8,13.3,Core i5-10210U 1.6 ГГЦ,783700.0
 Dell XPS 13,Dell,256,SSD,8,13.3,Core i7-8550U 1.8 ГГц,783700.0
 HP ProBook 450 G10,HP,1024,SSD,32,15.6,Core i7-1355U 1.7 ГГц,785400.0
 Asus TUF Dash F15 FX517ZM-HN093,Asus,512,SSD,16,15.6,Core i7-12650H 2.3 ГГц,786214.0
 Dell XPS 13 9300-3954,Dell,512,SSD,8,13.4,Core i5-1035G1 1.0 ГГц,787223.0
 Dell Latitude 5520,Dell,512,SSD,16,15.6,Core i5-1145G7 2.6 ГГц,787900.0
 Acer Nitro 5 AN515-46,Acer,512,SSD,8,15.6,Ryzen 5-6600H 3.3 ГГц,790766.0
 HP EliteBook 830 G9,HP,512,SSD,16,13.3,Core i5-1235U 1.3 ГГц,790900.0
 MSI GF65 Thin 10UE-298XKZ,MSI,512,SSD,16,15.6,Core i5-11500H,791600.0
 Apple MacBook Air A2337 Gold,Apple,512,SSD,8,13.3,M1,791892.0
 Apple MacBook Air A2337 Silver,Apple,512,SSD,8,13.3,M1,791892.0
 Apple MacBook Air A2337 Space Grey,Apple,512,SSD,8,13.3,M1,791892.0
 Acer Nitro 5 AN515-58,Acer,512,SSD,16,15.6,Core i7-12700H 2.3 ГГц,791900.0
 Dell Alienware m15,Dell,1000,HDD+SSD,16,15.0,"Core i7-8750H - 2,2 ГГц",791900.0
 HP EliteBook x360 830 G8,HP,256,SSD,8,13.3,Core i5-1135G7 2.4 ГГц,792800.0
 HP EliteBook 860 G9,HP,512,SSD,16,16.0,Core i7-1255U 1.7 ГГц,794063.0
 HP EliteBook 850 G8,HP,512,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,794200.0
 HP EliteBook 850 G6 6XE72EA,HP,256,SSD,8,15.6,Core i7 8565U 1.8 ГГц,794600.0
 Apple MacBook Air A2681 Starlight,Apple,256,SSD,8,13.6,M2,795238.0
 HP EliteBook 830 G9,HP,256,SSD,8,13.3,Core i5-1245U 1.6 ГГц,795600.0
 HP Victus 16-d1040ci,HP,1024,SSD,16,16.1,Core i7-12700H 2.3 ГГц,795700.0
 Lenovo ThinkPad T16 Gen 1,Lenovo,512,SSD,16,16.0,Core i5-1240P 1.7 ГГц,799888.0
 HP ZBook 17 G5,HP,1000,SSD,64,15.0,"Core i7-8850H 2,6 ГГц",800900.0
 Lenovo ThinkPad T14G3,Lenovo,256,SSD,8,14.0,Core i5-1235U 1.3 ГГц,802900.0
 Dell Latitude 5430 ,Dell,512,SSD,16,14.0,Core i7-1255U 1.7 ГГц,806500.0
 Lenovo ThinkBook 15 G2 ITL,Lenovo,512,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,807800.0
 Lenovo IdeaPad IP5P-16IHU6,Lenovo,512,SSD,16,16.0,Core i5-11300H 3.1 ГГц,808000.0
 HP EliteBook 840 G9,HP,512,SSD,16,14.0,Core i7-1255U 1.7 ГГц,808500.0
 HP EliteBook 850 G8,HP,512,SSD,16,15.6,Core i7-1165G7 2.8 ГГц,809500.0
 HP EliteBook 840 G9,HP,256,SSD,8,14.0,Core i7-1255U 1.7 ГГц,811100.0
 Lenovo Legion 5 Gen 7,Lenovo,1024,SSD,16,15.6,Ryzen 5-6600H 3.3 ГГц,813942.0
 Asus Rog Zephyrus G14 GA401QE-HZ101T,Asus,512,SSD,16,14.0,Ryzen 7-5800HS 2.8 ГГц,815720.0
 Dell Vostro 5620,Dell,512,SSD,16,16.0,Core i7-1260P 2.1 ГГц,819590.0
 HP EliteBook 1040 G10,HP,512,SSD,16,14.0,Core i7-1355U 1.7 ГГц,820050.0
 Lenovo Legion Pro 5 Gen 8,Lenovo,1024,SSD,16,16.0,Core i5-13500HX 2.5 ГГц,821390.0
 Apple MacBook Air Z1240004P,Apple,256,SSD,16,13.3,"M1 2,99 ГГц",823100.0
 HP ZBook Fury 15 G7,HP,256,SSD,8,15.6,Core i5-10400H 2.6 ГГц,826500.0
 HP EliteBook 840 G8 ,HP,256,SSD,16,14.0,Core i5-1145G7 1.1 ГГц,827100.0
 Dell Latitude 5530,Dell,512,SSD,16,15.6,Core i7-1255U 1.7 ГГц,830400.0
 Apple MacBook Air Midnight,Apple,256,SSD,8,13.6,M2 8‑Core,830500.0
 Apple MacBook Air Starlight,Apple,256,SSD,8,13.6,M2 8‑Core,830500.0
 Apple MacBook Air Silver,Apple,256,SSD,8,13.6,M2 8‑Core,830500.0
 Apple MacBook Air Space Grey,Apple,256,SSD,8,13.6,M2 8‑Core,830500.0
 MSI GF65 Thin 10SER,MSI,1024,SSD,16,15.6,Core i7 10750H 2.6 ГГц,833300.0
 HP EliteBook 830 G6,HP,256,SSD,8,13.3,Core i7-8565U 1.8ГГц,836000.0
 Apple MacBook Air A1932 MVFK2,Apple,128,SSD,8,13.3,Core i5-8210Y 1.6 ГГц,838700.0
 Apple MacBook Air A1932 MVFH2,Apple,128,SSD,8,13.3,Core i5-8210Y 1.6 ГГц,838700.0
 Apple MacBook Air A1932 MREE2,Apple,128,SSD,8,13.3,Core i5-8210Y 1.6 ГГц,838700.0
 HP Europe EliteBook 830 G8,HP,512,SSD,16,13.3,Core i7-1165G7 2.8 ГГц,844700.0
 Lenovo ThinkPad T14 Gen 3,Lenovo,1024,SSD,16,14.0,Ryzen 7 Pro 6850U 2.7 ГГц,847213.0
 Asus ROG Strix G16 G614JV,Asus,1024,SSD,16,16.0,Core i5-13450HX 2.4 ГГц,847620.0
 Apple MacBook Air A2941 Silver,Apple,256,SSD,8,15.3,M2,848758.0
